firefox   26866  rui   68u  IPv4 27807768      0t0  TCP BlackBear.local:52110->gg-in-f84.1e100.net:https (ESTABLISHED)
firefox   26866  rui   69u  IPv4 27814304      0t0  TCP BlackBear.local:36461->mia05s01-in-f11.1e100.net:https (ESTABLISHED)
firefox   26866  rui   70u  IPv4 27805164      0t0  TCP BlackBear.local:47010->OCSP.TKO2.VERISIGN.COM:http (ESTABLISHED)
firefox   26866  rui   71u  IPv4 27805189      0t0  TCP BlackBear.local:43361->mia05s01-in-f15.1e100.net:https (ESTABLISHED)
firefox   26866  rui   72u  IPv4 27805193      0t0  TCP BlackBear.local:52392->mia05s01-in-f14.1e100.net:https (ESTABLISHED)
firefox   26866  rui   73u  IPv4 27805194      0t0  TCP BlackBear.local:51044->mia05s08-in-f30.1e100.net:https (ESTABLISHED)
firefox   26866  rui   74u  IPv4 27809794      0t0  TCP BlackBear.local:57073->mia05s01-in-f22.1e100.net:https (ESTABLISHED)
firefox   26866  rui   75r  IPv4 27817422      0t0  TCP BlackBear.local:40258->mia05s01-in-f12.1e100.net:https (ESTABLISHED)
firefox   26866  rui   76u  IPv4 27817556      0t0  TCP BlackBear.local:44449->gg-in-f99.1e100.net:https (ESTABLISHED)
firefox   26866  rui   77u  IPv4 27818445      0t0  TCP BlackBear.local:46103->mia05s01-in-f7.1e100.net:https (ESTABLISHED)
firefox   26866  rui   78u  IPv4 27821474      0t0  TCP BlackBear.local:43606->mia05s01-in-f25.1e100.net:https (ESTABLISHED)
firefox   26866  rui   85w  IPv4 27821762      0t0  TCP BlackBear.local:48005->mia05s01-in-f29.1e100.net:https (ESTABLISHED)
firefox   26866  rui   86u  IPv4 27821767      0t0  TCP BlackBear.local:56432->mia05s01-in-f10.1e100.net:https (ESTABLISHED)
firefox   26866  rui   96u  IPv4 27793272      0t0  TCP BlackBear.local:51739->a64-56-95-235.deploy.akamaitechnologies.com:http (ESTABLISHED)
firefox   26866  rui    9u  IPv4 27785731      0t0  TCP BlackBear.local:56738->gg-in-f99.1e100.net:http (ESTABLISHED)
firefox   26866  rui   60u  IPv4 27785817      0t0  TCP BlackBear.local:60459->mia05s07-in-f24.1e100.net:http (ESTABLISHED)
firefox   26866  rui   61u  IPv4 27784974      0t0  TCP BlackBear.local:56739->gg-in-f99.1e100.net:http (ESTABLISHED)
firefox   26866  rui   62u  IPv4 27784976      0t0  TCP BlackBear.local:33970->mia05s01-in-f15.1e100.net:http (ESTABLISHED)
firefox   26866  rui   65u  IPv4 27806737      0t0  TCP BlackBear.local:48792->mia05s01-in-f22.1e100.net:http (ESTABLISHED)
firefox   26866  rui   66u  IPv4 27805017      0t0  TCP BlackBear.local:54391->mia05s01-in-f14.1e100.net:http (ESTABLISHED)
firefox   26866  rui   67u  IPv4 27805020      0t0  TCP BlackBear.local:60114->mia05s01-in-f10.1e100.net:http (ESTABLISHED)
firefox   26866  rui   68u  IPv4 27807768      0t0  TCP BlackBear.local:52110->gg-in-f84.1e100.net:https (ESTABLISHED)
firefox   26866  rui   69u  IPv4 27814304      0t0  TCP BlackBear.local:36461->mia05s01-in-f11.1e100.net:https (ESTABLISHED)
firefox   26866  rui   70u  IPv4 27805164      0t0  TCP BlackBear.local:47010->OCSP.TKO2.VERISIGN.COM:http (ESTABLISHED)
firefox   26866  rui   71u  IPv4 27805189      0t0  TCP BlackBear.local:43361->mia05s01-in-f15.1e100.net:https (ESTABLISHED)
firefox   26866  rui   72u  IPv4 27805193      0t0  TCP BlackBear.local:52392->mia05s01-in-f14.1e100.net:https (ESTABLISHED)
firefox   26866  rui   73u  IPv4 27805194      0t0  TCP BlackBear.local:51044->mia05s08-in-f30.1e100.net:https (ESTABLISHED)
firefox   26866  rui   74u  IPv4 27809794      0t0  TCP BlackBear.local:57073->mia05s01-in-f22.1e100.net:https (ESTABLISHED)
firefox   26866  rui   75r  IPv4 27817422      0t0  TCP BlackBear.local:40258->mia05s01-in-f12.1e100.net:https (ESTABLISHED)
firefox   26866  rui   76u  IPv4 27817556      0t0  TCP BlackBear.local:44449->gg-in-f99.1e100.net:https (ESTABLISHED)
firefox   26866  rui   77u  IPv4 27818445      0t0  TCP BlackBear.local:46103->mia05s01-in-f7.1e100.net:https (ESTABLISHED)
firefox   26866  rui   78u  IPv4 27821474      0t0  TCP BlackBear.local:43606->mia05s01-in-f25.1e100.net:https (ESTABLISHED)
firefox   26866  rui   85w  IPv4 27821762      0t0  TCP BlackBear.local:48005->mia05s01-in-f29.1e100.net:https (ESTABLISHED)
firefox   26866  rui   86u  IPv4 27821767      0t0  TCP BlackBear.local:56432->mia05s01-in-f10.1e100.net:https (ESTABLISHED)
firefox   26866  rui   96u  IPv4 27793272      0t0  TCP BlackBear.local:51739->a64-56-95-235.deploy.akamaitechnologies.com:http (ESTABLISHED)
firefox   26866  rui    9u  IPv4 27785731      0t0  TCP BlackBear.local:56738->gg-in-f99.1e100.net:http (ESTABLISHED)
firefox   26866  rui   60u  IPv4 27785817      0t0  TCP BlackBear.local:60459->mia05s07-in-f24.1e100.net:http (ESTABLISHED)
firefox   26866  rui   61u  IPv4 27784974      0t0  TCP BlackBear.local:56739->gg-in-f99.1e100.net:http (ESTABLISHED)
firefox   26866  rui   62u  IPv4 27784976      0t0  TCP BlackBear.local:33970->mia05s01-in-f15.1e100.net:http (ESTABLISHED)
firefox   26866  rui   65u  IPv4 27806737      0t0  TCP BlackBear.local:48792->mia05s01-in-f22.1e100.net:http (ESTABLISHED)
firefox   26866  rui   66u  IPv4 27805017      0t0  TCP BlackBear.local:54391->mia05s01-in-f14.1e100.net:http (ESTABLISHED)
firefox   26866  rui   67u  IPv4 27805020      0t0  TCP BlackBear.local:60114->mia05s01-in-f10.1e100.net:http (ESTABLISHED)
firefox   26866  rui   68u  IPv4 27807768      0t0  TCP BlackBear.local:52110->gg-in-f84.1e100.net:https (ESTABLISHED)
firefox   26866  rui   69u  IPv4 27814304      0t0  TCP BlackBear.local:36461->mia05s01-in-f11.1e100.net:https (ESTABLISHED)
firefox   26866  rui   70u  IPv4 27805164      0t0  TCP BlackBear.local:47010->OCSP.TKO2.VERISIGN.COM:http (ESTABLISHED)
firefox   26866  rui   71u  IPv4 27805189      0t0  TCP BlackBear.local:43361->mia05s01-in-f15.1e100.net:https (ESTABLISHED)
firefox   26866  rui   72u  IPv4 27805193      0t0  TCP BlackBear.local:52392->mia05s01-in-f14.1e100.net:https (ESTABLISHED)
firefox   26866  rui   73u  IPv4 27805194      0t0  TCP BlackBear.local:51044->mia05s08-in-f30.1e100.net:https (ESTABLISHED)
firefox   26866  rui   74u  IPv4 27809794      0t0  TCP BlackBear.local:57073->mia05s01-in-f22.1e100.net:https (ESTABLISHED)
firefox   26866  rui   75r  IPv4 27817422      0t0  TCP BlackBear.local:40258->mia05s01-in-f12.1e100.net:https (ESTABLISHED)
firefox   26866  rui   76u  IPv4 27817556      0t0  TCP BlackBear.local:44449->gg-in-f99.1e100.net:https (ESTABLISHED)
firefox   26866  rui   77u  IPv4 27818445      0t0  TCP BlackBear.local:46103->mia05s01-in-f7.1e100.net:https (ESTABLISHED)
firefox   26866  rui   78u  IPv4 27821474      0t0  TCP BlackBear.local:43606->mia05s01-in-f25.1e100.net:https (ESTABLISHED)
firefox   26866  rui   85w  IPv4 27821762      0t0  TCP BlackBear.local:48005->mia05s01-in-f29.1e100.net:https (ESTABLISHED)
firefox   26866  rui   86u  IPv4 27821767      0t0  TCP BlackBear.local:56432->mia05s01-in-f10.1e100.net:https (ESTABLISHED)
firefox   26866  rui   96u  IPv4 27793272      0t0  TCP BlackBear.local:51739->a64-56-95-235.deploy.akamaitechnologies.com:http (ESTABLISHED)
firefox   26866  rui    9u  IPv4 27785731      0t0  TCP BlackBear.local:56738->gg-in-f99.1e100.net:http (ESTABLISHED)
firefox   26866  rui   60u  IPv4 27785817      0t0  TCP BlackBear.local:60459->mia05s07-in-f24.1e100.net:http (ESTABLISHED)
firefox   26866  rui   61u  IPv4 27784974      0t0  TCP BlackBear.local:56739->gg-in-f99.1e100.net:http (ESTABLISHED)
firefox   26866  rui   62u  IPv4 27784976      0t0  TCP BlackBear.local:33970->mia05s01-in-f15.1e100.net:http (ESTABLISHED)
firefox   26866  rui   65u  IPv4 27806737      0t0  TCP BlackBear.local:48792->mia05s01-in-f22.1e100.net:http (ESTABLISHED)
firefox   26866  rui   66u  IPv4 27805017      0t0  TCP BlackBear.local:54391->mia05s01-in-f14.1e100.net:http (ESTABLISHED)
firefox   26866  rui   67u  IPv4 27805020      0t0  TCP BlackBear.local:60114->mia05s01-in-f10.1e100.net:http (ESTABLISHED)
firefox   26866  rui   68u  IPv4 27807768      0t0  TCP BlackBear.local:52110->gg-in-f84.1e100.net:https (ESTABLISHED)
firefox   26866  rui   69u  IPv4 27814304      0t0  TCP BlackBear.local:36461->mia05s01-in-f11.1e100.net:https (ESTABLISHED)
firefox   26866  rui   70u  IPv4 27805164      0t0  TCP BlackBear.local:47010->OCSP.TKO2.VERISIGN.COM:http (ESTABLISHED)
firefox   26866  rui   71u  IPv4 27805189      0t0  TCP BlackBear.local:43361->mia05s01-in-f15.1e100.net:https (ESTABLISHED)
firefox   26866  rui   72u  IPv4 27805193      0t0  TCP BlackBear.local:52392->mia05s01-in-f14.1e100.net:https (ESTABLISHED)
firefox   26866  rui   73u  IPv4 27805194      0t0  TCP BlackBear.local:51044->mia05s08-in-f30.1e100.net:https (ESTABLISHED)
firefox   26866  rui   74u  IPv4 27809794      0t0  TCP BlackBear.local:57073->mia05s01-in-f22.1e100.net:https (ESTABLISHED)
firefox   26866  rui   75r  IPv4 27817422      0t0  TCP BlackBear.local:40258->mia05s01-in-f12.1e100.net:https (ESTABLISHED)
firefox   26866  rui   76u  IPv4 27817556      0t0  TCP BlackBear.local:44449->gg-in-f99.1e100.net:https (ESTABLISHED)
firefox   26866  rui   77u  IPv4 27818445      0t0  TCP BlackBear.local:46103->mia05s01-in-f7.1e100.net:https (ESTABLISHED)
firefox   26866  rui   78u  IPv4 27821474      0t0  TCP BlackBear.local:43606->mia05s01-in-f25.1e100.net:https (ESTABLISHED)
firefox   26866  rui   85w  IPv4 27821762      0t0  TCP BlackBear.local:48005->mia05s01-in-f29.1e100.net:https (ESTABLISHED)
firefox   26866  rui   86u  IPv4 27821767      0t0  TCP BlackBear.local:56432->mia05s01-in-f10.1e100.net:https (ESTABLISHED)
firefox   26866  rui   96u  IPv4 27793272      0t0  TCP BlackBear.local:51739->a64-56-95-235.deploy.akamaitechnologies.com:http (ESTABLISHED)
firefox   26866  rui    9u  IPv4 27785731      0t0  TCP BlackBear.local:56738->gg-in-f99.1e100.net:http (ESTABLISHED)
firefox   26866  rui   60u  IPv4 27785817      0t0  TCP BlackBear.local:60459->mia05s07-in-f24.1e100.net:http (ESTABLISHED)
firefox   26866  rui   61u  IPv4 27784974      0t0  TCP BlackBear.local:56739->gg-in-f99.1e100.net:http (ESTABLISHED)
firefox   26866  rui   62u  IPv4 27784976      0t0  TCP BlackBear.local:33970->mia05s01-in-f15.1e100.net:http (ESTABLISHED)
firefox   26866  rui   65u  IPv4 27806737      0t0  TCP BlackBear.local:48792->mia05s01-in-f22.1e100.net:http (ESTABLISHED)
firefox   26866  rui   66u  IPv4 27805017      0t0  TCP BlackBear.local:54391->mia05s01-in-f14.1e100.net:http (ESTABLISHED)
firefox   26866  rui   67u  IPv4 27805020      0t0  TCP BlackBear.local:60114->mia05s01-in-f10.1e100.net:http (ESTABLISHED)
firefox   26866  rui   68u  IPv4 27807768      0t0  TCP BlackBear.local:52110->gg-in-f84.1e100.net:https (ESTABLISHED)
firefox   26866  rui   69u  IPv4 27814304      0t0  TCP BlackBear.local:36461->mia05s01-in-f11.1e100.net:https (ESTABLISHED)
firefox   26866  rui   70u  IPv4 27805164      0t0  TCP BlackBear.local:47010->OCSP.TKO2.VERISIGN.COM:http (ESTABLISHED)
firefox   26866  rui   71u  IPv4 27805189      0t0  TCP BlackBear.local:43361->mia05s01-in-f15.1e100.net:https (ESTABLISHED)
firefox   26866  rui   72u  IPv4 27805193      0t0  TCP BlackBear.local:52392->mia05s01-in-f14.1e100.net:https (ESTABLISHED)
firefox   26866  rui   73u  IPv4 27805194      0t0  TCP BlackBear.local:51044->mia05s08-in-f30.1e100.net:https (ESTABLISHED)
firefox   26866  rui   74u  IPv4 27809794      0t0  TCP BlackBear.local:57073->mia05s01-in-f22.1e100.net:https (ESTABLISHED)
firefox   26866  rui   75r  IPv4 27817422      0t0  TCP BlackBear.local:40258->mia05s01-in-f12.1e100.net:https (ESTABLISHED)
firefox   26866  rui   76u  IPv4 27817556      0t0  TCP BlackBear.local:44449->gg-in-f99.1e100.net:https (ESTABLISHED)
firefox   26866  rui   77u  IPv4 27818445      0t0  TCP BlackBear.local:46103->mia05s01-in-f7.1e100.net:https (ESTABLISHED)
firefox   26866  rui   78u  IPv4 27821474      0t0  TCP BlackBear.local:43606->mia05s01-in-f25.1e100.net:https (ESTABLISHED)
firefox   26866  rui   85w  IPv4 27821762      0t0  TCP BlackBear.local:48005->mia05s01-in-f29.1e100.net:https (ESTABLISHED)
firefox   26866  rui   86u  IPv4 27821767      0t0  TCP BlackBear.local:56432->mia05s01-in-f10.1e100.net:https (ESTABLISHED)
firefox   26866  rui   96u  IPv4 27793272      0t0  TCP BlackBear.local:51739->a64-56-95-235.deploy.akamaitechnologies.com:http (ESTABLISHED)
firefox   26866  rui    9u  IPv4 27785731      0t0  TCP BlackBear.local:56738->gg-in-f99.1e100.net:http (ESTABLISHED)
firefox   26866  rui   60u  IPv4 27785817      0t0  TCP BlackBear.local:60459->mia05s07-in-f24.1e100.net:http (ESTABLISHED)
firefox   26866  rui   61u  IPv4 27784974      0t0  TCP BlackBear.local:56739->gg-in-f99.1e100.net:http (ESTABLISHED)
firefox   26866  rui   62u  IPv4 27784976      0t0  TCP BlackBear.local:33970->mia05s01-in-f15.1e100.net:http (ESTABLISHED)
firefox   26866  rui   65u  IPv4 27806737      0t0  TCP BlackBear.local:48792->mia05s01-in-f22.1e100.net:http (ESTABLISHED)
firefox   26866  rui   66u  IPv4 27805017      0t0  TCP BlackBear.local:54391->mia05s01-in-f14.1e100.net:http (ESTABLISHED)
firefox   26866  rui   67u  IPv4 27805020      0t0  TCP BlackBear.local:60114->mia05s01-in-f10.1e100.net:http (ESTABLISHED)
firefox   26866  rui   68u  IPv4 27807768      0t0  TCP BlackBear.local:52110->gg-in-f84.1e100.net:https (ESTABLISHED)
firefox   26866  rui   69u  IPv4 27814304      0t0  TCP BlackBear.local:36461->mia05s01-in-f11.1e100.net:https (ESTABLISHED)
firefox   26866  rui   70u  IPv4 27805164      0t0  TCP BlackBear.local:47010->OCSP.TKO2.VERISIGN.COM:http (ESTABLISHED)
firefox   26866  rui   71u  IPv4 27805189      0t0  TCP BlackBear.local:43361->mia05s01-in-f15.1e100.net:https (ESTABLISHED)
firefox   26866  rui   72u  IPv4 27805193      0t0  TCP BlackBear.local:52392->mia05s01-in-f14.1e100.net:https (ESTABLISHED)
firefox   26866  rui   73u  IPv4 27805194      0t0  TCP BlackBear.local:51044->mia05s08-in-f30.1e100.net:https (ESTABLISHED)
firefox   26866  rui   74u  IPv4 27809794      0t0  TCP BlackBear.local:57073->mia05s01-in-f22.1e100.net:https (ESTABLISHED)
firefox   26866  rui   75r  IPv4 27817422      0t0  TCP BlackBear.local:40258->mia05s01-in-f12.1e100.net:https (ESTABLISHED)
firefox   26866  rui   76u  IPv4 27817556      0t0  TCP BlackBear.local:44449->gg-in-f99.1e100.net:https (ESTABLISHED)
firefox   26866  rui   77u  IPv4 27818445      0t0  TCP BlackBear.local:46103->mia05s01-in-f7.1e100.net:https (ESTABLISHED)
firefox   26866  rui   78u  IPv4 27821474      0t0  TCP BlackBear.local:43606->mia05s01-in-f25.1e100.net:https (ESTABLISHED)
firefox   26866  rui   85w  IPv4 27821762      0t0  TCP BlackBear.local:48005->mia05s01-in-f29.1e100.net:https (ESTABLISHED)
firefox   26866  rui   86u  IPv4 27821767      0t0  TCP BlackBear.local:56432->mia05s01-in-f10.1e100.net:https (ESTABLISHED)
firefox   26866  rui   96u  IPv4 27793272      0t0  TCP BlackBear.local:51739->a64-56-95-235.deploy.akamaitechnologies.com:http (ESTABLISHED)
firefox   26866  rui    9u  IPv4 27785731      0t0  TCP BlackBear.local:56738->gg-in-f99.1e100.net:http (ESTABLISHED)
firefox   26866  rui   60u  IPv4 27785817      0t0  TCP BlackBear.local:60459->mia05s07-in-f24.1e100.net:http (ESTABLISHED)
firefox   26866  rui   61u  IPv4 27784974      0t0  TCP BlackBear.local:56739->gg-in-f99.1e100.net:http (ESTABLISHED)
firefox   26866  rui   62u  IPv4 27784976      0t0  TCP BlackBear.local:33970->mia05s01-in-f15.1e100.net:http (ESTABLISHED)
firefox   26866  rui   65u  IPv4 27806737      0t0  TCP BlackBear.local:48792->mia05s01-in-f22.1e100.net:http (ESTABLISHED)
firefox   26866  rui   66u  IPv4 27805017      0t0  TCP BlackBear.local:54391->mia05s01-in-f14.1e100.net:http (ESTABLISHED)
firefox   26866  rui   67u  IPv4 27805020      0t0  TCP BlackBear.local:60114->mia05s01-in-f10.1e100.net:http (ESTABLISHED)
firefox   26866  rui   68u  IPv4 27807768      0t0  TCP BlackBear.local:52110->gg-in-f84.1e100.net:https (ESTABLISHED)
firefox   26866  rui   69u  IPv4 27814304      0t0  TCP BlackBear.local:36461->mia05s01-in-f11.1e100.net:https (ESTABLISHED)
firefox   26866  rui   70u  IPv4 27805164      0t0  TCP BlackBear.local:47010->OCSP.TKO2.VERISIGN.COM:http (ESTABLISHED)
firefox   26866  rui   71u  IPv4 27805189      0t0  TCP BlackBear.local:43361->mia05s01-in-f15.1e100.net:https (ESTABLISHED)
firefox   26866  rui   72u  IPv4 27805193      0t0  TCP BlackBear.local:52392->mia05s01-in-f14.1e100.net:https (ESTABLISHED)
firefox   26866  rui   73u  IPv4 27805194      0t0  TCP BlackBear.local:51044->mia05s08-in-f30.1e100.net:https (ESTABLISHED)
firefox   26866  rui   74u  IPv4 27809794      0t0  TCP BlackBear.local:57073->mia05s01-in-f22.1e100.net:https (ESTABLISHED)
firefox   26866  rui   75r  IPv4 27817422      0t0  TCP BlackBear.local:40258->mia05s01-in-f12.1e100.net:https (ESTABLISHED)
firefox   26866  rui   76u  IPv4 27817556      0t0  TCP BlackBear.local:44449->gg-in-f99.1e100.net:https (ESTABLISHED)
firefox   26866  rui   77u  IPv4 27818445      0t0  TCP BlackBear.local:46103->mia05s01-in-f7.1e100.net:https (ESTABLISHED)
firefox   26866  rui   78u  IPv4 27821474      0t0  TCP BlackBear.local:43606->mia05s01-in-f25.1e100.net:https (ESTABLISHED)
firefox   26866  rui   85w  IPv4 27821762      0t0  TCP BlackBear.local:48005->mia05s01-in-f29.1e100.net:https (ESTABLISHED)
firefox   26866  rui   86u  IPv4 27821767      0t0  TCP BlackBear.local:56432->mia05s01-in-f10.1e100.net:https (ESTABLISHED)
firefox   26866  rui   96u  IPv4 27793272      0t0  TCP BlackBear.local:51739->a64-56-95-235.deploy.akamaitechnologies.com:http (ESTABLISHED)
firefox   26866  rui    9u  IPv4 27785731      0t0  TCP BlackBear.local:56738->gg-in-f99.1e100.net:http (ESTABLISHED)
firefox   26866  rui   60u  IPv4 27785817      0t0  TCP BlackBear.local:60459->mia05s07-in-f24.1e100.net:http (ESTABLISHED)
firefox   26866  rui   61u  IPv4 27784974      0t0  TCP BlackBear.local:56739->gg-in-f99.1e100.net:http (ESTABLISHED)
firefox   26866  rui   62u  IPv4 27784976      0t0  TCP BlackBear.local:33970->mia05s01-in-f15.1e100.net:http (ESTABLISHED)
firefox   26866  rui   65u  IPv4 27806737      0t0  TCP BlackBear.local:48792->mia05s01-in-f22.1e100.net:http (ESTABLISHED)
firefox   26866  rui   66u  IPv4 27805017      0t0  TCP BlackBear.local:54391->mia05s01-in-f14.1e100.net:http (ESTABLISHED)
firefox   26866  rui   67u  IPv4 27805020      0t0  TCP BlackBear.local:60114->mia05s01-in-f10.1e100.net:http (ESTABLISHED)
firefox   26866  rui   68u  IPv4 27807768      0t0  TCP BlackBear.local:52110->gg-in-f84.1e100.net:https (ESTABLISHED)
firefox   26866  rui   69u  IPv4 27814304      0t0  TCP BlackBear.local:36461->mia05s01-in-f11.1e100.net:https (ESTABLISHED)
firefox   26866  rui   70u  IPv4 27805164      0t0  TCP BlackBear.local:47010->OCSP.TKO2.VERISIGN.COM:http (ESTABLISHED)
firefox   26866  rui   71u  IPv4 27805189      0t0  TCP BlackBear.local:43361->mia05s01-in-f15.1e100.net:https (ESTABLISHED)
firefox   26866  rui   72u  IPv4 27805193      0t0  TCP BlackBear.local:52392->mia05s01-in-f14.1e100.net:https (ESTABLISHED)
firefox   26866  rui   73u  IPv4 27805194      0t0  TCP BlackBear.local:51044->mia05s08-in-f30.1e100.net:https (ESTABLISHED)
firefox   26866  rui   74u  IPv4 27809794      0t0  TCP BlackBear.local:57073->mia05s01-in-f22.1e100.net:https (ESTABLISHED)
firefox   26866  rui   75r  IPv4 27817422      0t0  TCP BlackBear.local:40258->mia05s01-in-f12.1e100.net:https (ESTABLISHED)
firefox   26866  rui   76u  IPv4 27817556      0t0  TCP BlackBear.local:44449->gg-in-f99.1e100.net:https (ESTABLISHED)
firefox   26866  rui   77u  IPv4 27818445      0t0  TCP BlackBear.local:46103->mia05s01-in-f7.1e100.net:https (ESTABLISHED)
firefox   26866  rui   78u  IPv4 27821474      0t0  TCP BlackBear.local:43606->mia05s01-in-f25.1e100.net:https (ESTABLISHED)
firefox   26866  rui   85w  IPv4 27821762      0t0  TCP BlackBear.local:48005->mia05s01-in-f29.1e100.net:https (ESTABLISHED)
firefox   26866  rui   86u  IPv4 27821767      0t0  TCP BlackBear.local:56432->mia05s01-in-f10.1e100.net:https (ESTABLISHED)
firefox   26866  rui   96u  IPv4 27793272      0t0  TCP BlackBear.local:51739->a64-56-95-235.deploy.akamaitechnologies.com:http (ESTABLISHED)
firefox   26866  rui    9u  IPv4 27785731      0t0  TCP BlackBear.local:56738->gg-in-f99.1e100.net:http (ESTABLISHED)
firefox   26866  rui   60u  IPv4 27785817      0t0  TCP BlackBear.local:60459->mia05s07-in-f24.1e100.net:http (ESTABLISHED)
firefox   26866  rui   61u  IPv4 27784974      0t0  TCP BlackBear.local:56739->gg-in-f99.1e100.net:http (ESTABLISHED)
firefox   26866  rui   62u  IPv4 27784976      0t0  TCP BlackBear.local:33970->mia05s01-in-f15.1e100.net:http (ESTABLISHED)
firefox   26866  rui   65u  IPv4 27806737      0t0  TCP BlackBear.local:48792->mia05s01-in-f22.1e100.net:http (ESTABLISHED)
firefox   26866  rui   66u  IPv4 27805017      0t0  TCP BlackBear.local:54391->mia05s01-in-f14.1e100.net:http (ESTABLISHED)
firefox   26866  rui   67u  IPv4 27805020      0t0  TCP BlackBear.local:60114->mia05s01-in-f10.1e100.net:http (ESTABLISHED)
firefox   26866  rui   68u  IPv4 27807768      0t0  TCP BlackBear.local:52110->gg-in-f84.1e100.net:https (ESTABLISHED)
firefox   26866  rui   69u  IPv4 27814304      0t0  TCP BlackBear.local:36461->mia05s01-in-f11.1e100.net:https (ESTABLISHED)
firefox   26866  rui   70u  IPv4 27805164      0t0  TCP BlackBear.local:47010->OCSP.TKO2.VERISIGN.COM:http (ESTABLISHED)
firefox   26866  rui   71u  IPv4 27805189      0t0  TCP BlackBear.local:43361->mia05s01-in-f15.1e100.net:https (ESTABLISHED)
firefox   26866  rui   72u  IPv4 27805193      0t0  TCP BlackBear.local:52392->mia05s01-in-f14.1e100.net:https (ESTABLISHED)
firefox   26866  rui   73u  IPv4 27805194      0t0  TCP BlackBear.local:51044->mia05s08-in-f30.1e100.net:https (ESTABLISHED)
firefox   26866  rui   74u  IPv4 27809794      0t0  TCP BlackBear.local:57073->mia05s01-in-f22.1e100.net:https (ESTABLISHED)
firefox   26866  rui   75r  IPv4 27817422      0t0  TCP BlackBear.local:40258->mia05s01-in-f12.1e100.net:https (ESTABLISHED)
firefox   26866  rui   76u  IPv4 27817556      0t0  TCP BlackBear.local:44449->gg-in-f99.1e100.net:https (ESTABLISHED)
firefox   26866  rui   77u  IPv4 27818445      0t0  TCP BlackBear.local:46103->mia05s01-in-f7.1e100.net:https (ESTABLISHED)
firefox   26866  rui   78u  IPv4 27821474      0t0  TCP BlackBear.local:43606->mia05s01-in-f25.1e100.net:https (ESTABLISHED)
firefox   26866  rui   85w  IPv4 27821762      0t0  TCP BlackBear.local:48005->mia05s01-in-f29.1e100.net:https (ESTABLISHED)
firefox   26866  rui   86u  IPv4 27821767      0t0  TCP BlackBear.local:56432->mia05s01-in-f10.1e100.net:https (ESTABLISHED)
firefox   26866  rui   96u  IPv4 27793272      0t0  TCP BlackBear.local:51739->a64-56-95-235.deploy.akamaitechnologies.com:http (ESTABLISHED)
firefox   26866  rui    9u  IPv4 27785731      0t0  TCP BlackBear.local:56738->gg-in-f99.1e100.net:http (ESTABLISHED)
firefox   26866  rui   60u  IPv4 27785817      0t0  TCP BlackBear.local:60459->mia05s07-in-f24.1e100.net:http (ESTABLISHED)
firefox   26866  rui   61u  IPv4 27784974      0t0  TCP BlackBear.local:56739->gg-in-f99.1e100.net:http (ESTABLISHED)
firefox   26866  rui   62u  IPv4 27784976      0t0  TCP BlackBear.local:33970->mia05s01-in-f15.1e100.net:http (ESTABLISHED)
firefox   26866  rui   65u  IPv4 27806737      0t0  TCP BlackBear.local:48792->mia05s01-in-f22.1e100.net:http (ESTABLISHED)
firefox   26866  rui   66u  IPv4 27805017      0t0  TCP BlackBear.local:54391->mia05s01-in-f14.1e100.net:http (ESTABLISHED)
firefox   26866  rui   67u  IPv4 27805020      0t0  TCP BlackBear.local:60114->mia05s01-in-f10.1e100.net:http (ESTABLISHED)
firefox   26866  rui   68u  IPv4 27807768      0t0  TCP BlackBear.local:52110->gg-in-f84.1e100.net:https (ESTABLISHED)
firefox   26866  rui   69u  IPv4 27814304      0t0  TCP BlackBear.local:36461->mia05s01-in-f11.1e100.net:https (ESTABLISHED)
firefox   26866  rui   70u  IPv4 27805164      0t0  TCP BlackBear.local:47010->OCSP.TKO2.VERISIGN.COM:http (ESTABLISHED)
firefox   26866  rui   71u  IPv4 27805189      0t0  TCP BlackBear.local:43361->mia05s01-in-f15.1e100.net:https (ESTABLISHED)
firefox   26866  rui   72u  IPv4 27805193      0t0  TCP BlackBear.local:52392->mia05s01-in-f14.1e100.net:https (ESTABLISHED)
firefox   26866  rui   73u  IPv4 27805194      0t0  TCP BlackBear.local:51044->mia05s08-in-f30.1e100.net:https (ESTABLISHED)
firefox   26866  rui   74u  IPv4 27809794      0t0  TCP BlackBear.local:57073->mia05s01-in-f22.1e100.net:https (ESTABLISHED)
firefox   26866  rui   75r  IPv4 27817422      0t0  TCP BlackBear.local:40258->mia05s01-in-f12.1e100.net:https (ESTABLISHED)
firefox   26866  rui   76u  IPv4 27817556      0t0  TCP BlackBear.local:44449->gg-in-f99.1e100.net:https (ESTABLISHED)
firefox   26866  rui   77u  IPv4 27818445      0t0  TCP BlackBear.local:46103->mia05s01-in-f7.1e100.net:https (ESTABLISHED)
firefox   26866  rui   78u  IPv4 27821474      0t0  TCP BlackBear.local:43606->mia05s01-in-f25.1e100.net:https (ESTABLISHED)
firefox   26866  rui   85w  IPv4 27821762      0t0  TCP BlackBear.local:48005->mia05s01-in-f29.1e100.net:https (ESTABLISHED)
firefox   26866  rui   86u  IPv4 27821767      0t0  TCP BlackBear.local:56432->mia05s01-in-f10.1e100.net:https (ESTABLISHED)
firefox   26866  rui   96u  IPv4 27793272      0t0  TCP BlackBear.local:51739->a64-56-95-235.deploy.akamaitechnologies.com:http (ESTABLISHED)
